id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2002,2015-01-27T00:00:00Z,280000,3,2.5,1650,6000,2,0,0,3,7,1650,0,1990,0,98030,47.36,-122.194,1750,6000
2004,2014-06-17T00:00:00Z,560000,5,1,1710,9100,1.5,0,0,4,7,1320,390,1926,0,98126,47.5379,-122.378,1880,9100
2005,2014-10-22T00:00:00Z,830000,3,2.5,2760,11287,2,0,3,3,10,2000,760,1991,0,98028,47.739,-122.264,2760,13719
2006,2014-06-11T00:00:00Z,276900,2,1,1350,10096,1,0,2,4,7,1350,0,1952,0,98045,47.4967,-121.778,1280,10095
2007,2014-10-01T00:00:00Z,625000,3,1.75,1660,4800,2,0,0,3,7,1660,0,1906,2014,98112,47.6296,-122.308,1660,4800
2009,2014-09-30T00:00:00Z,463500,1,1,1090,8750,1,0,0,4,6,1090,0,1924,0,98118,47.54,-122.269,1830,5000
2010,2014-09-05T00:00:00Z,485000,3,2.5,3110,9015,2,0,0,3,9,3110,0,1990,0,98058,47.4369,-122.147,2650,8960
2011,2014-06-17T00:00:00Z,272000,3,2,1380,7476,1,0,0,3,7,1380,0,1989,0,98001,47.3336,-122.272,1600,7227
2012,2014-12-17T00:00:00Z,305000,2,1,1290,3140,2,0,0,3,7,1290,0,2008,0,98053,47.6971,-122.026,1290,2628
2013,2014-06-26T00:00:00Z,760000,3,2.5,1980,13964,1,0,0,5,7,1980,0,1959,0,98040,47.571,-122.227,2040,13964
2015,2014-09-08T00:00:00Z,352000,4,2.5,2470,5015,2,0,0,3,8,2470,0,2004,0,98038,47.3457,-122.041,2470,5100
2017,2014-07-18T00:00:00Z,156000,3,1,770,9750,1,0,0,3,6,770,0,1941,0,98188,47.4509,-122.275,1560,10707
2018,2014-11-18T00:00:00Z,580000,3,3.25,1490,857,3,0,0,3,8,1220,270,2001,0,98102,47.6357,-122.324,1550,1092
2019,2014-07-14T00:00:00Z,630000,4,2.5,2510,35020,1,0,0,4,8,1610,900,1977,0,98075,47.5834,-122.003,2080,34398
2020,2014-12-18T00:00:00Z,275000,5,1.5,1950,9000,1,0,0,3,7,1130,820,1964,0,98146,47.4882,-122.339,1680,9526
2022,2014-12-05T00:00:00Z,340000,4,2.5,2380,7850,2,0,0,3,8,2380,0,1995,0,98055,47.4356,-122.201,1940,7334
2023,2014-05-06T00:00:00Z,329350,2,1,720,6687,1,0,0,3,6,720,0,1942,0,98117,47.7001,-122.362,840,6687
2025,2015-03-25T00:00:00Z,475000,3,1,1250,150117,1,0,0,3,7,1250,0,1975,0,98075,47.5956,-122.009,3060,50055
2028,2015-03-31T00:00:00Z,875000,3,1.5,2440,5750,1,0,0,3,8,1320,1120,1939,0,98115,47.6991,-122.296,2160,6820
2030,2015-03-09T00:00:00Z,325000,3,2.25,1480,97138,1.5,0,0,3,7,1480,0,1984,0,98010,47.3317,-121.927,1730,176418
2031,2014-08-19T00:00:00Z,475000,4,2.5,2120,57050,2,0,0,3,9,2120,0,1989,0,98072,47.7611,-122.128,3320,39082
2032,2015-03-24T00:00:00Z,152900,1,1,900,4368,1,0,0,5,6,900,0,1915,1950,98022,47.2107,-121.99,1290,5000
2034,2014-09-26T00:00:00Z,350000,4,1,1010,6000,1,0,0,3,6,750,260,1925,0,98136,47.5518,-122.383,1450,6000
2035,2015-03-23T00:00:00Z,505000,3,2.5,2100,17882,2,0,0,4,8,2100,0,1985,0,98059,47.4754,-122.119,2080,16686
2036,2014-06-27T00:00:00Z,464900,4,2.25,2020,8424,1,0,0,4,7,1380,640,1979,0,98034,47.7262,-122.233,2030,7236
2037,2014-09-22T00:00:00Z,650000,3,2,2520,5980,1,0,0,3,8,1790,730,1957,0,98116,47.5767,-122.383,1590,5750
2038,2015-05-04T00:00:00Z,369950,2,2.75,1370,1140,2,0,0,3,8,1080,290,2009,0,98133,47.7053,-122.342,1370,1090
2039,2014-07-28T00:00:00Z,250000,3,2.5,1530,2890,2,0,0,3,7,1530,0,2001,0,98108,47.5434,-122.293,1540,2890
2041,2015-03-25T00:00:00Z,2532000,4,4.25,5040,16048,1,0,3,3,10,3420,1620,1950,0,98105,47.6702,-122.26,3960,14000
2042,2014-09-03T00:00:00Z,340000,4,2.25,2530,24700,2,0,0,3,7,2530,0,1974,0,98031,47.3939,-122.177,2650,24700
2043,2014-05-19T00:00:00Z,440000,2,1.5,1010,1968,1.5,0,0,5,5,1010,0,1906,0,98107,47.6757,-122.385,1760,4200
2044,2015-04-02T00:00:00Z,219950,3,1,1200,7727,1,0,0,4,7,1200,0,1959,0,98022,47.2021,-121.999,1300,7718
2046,2014-07-22T00:00:00Z,399950,4,1.5,1850,6125,1.5,0,0,3,6,1110,740,1945,0,98126,47.5352,-122.37,990,6125
2048,2015-04-01T00:00:00Z,528000,4,1.75,1860,9750,1,0,0,3,7,1460,400,1969,0,98034,47.7097,-122.202,1900,8913
2049,2014-08-28T00:00:00Z,545000,4,1.75,1940,8990,1,0,0,4,8,1560,380,1956,0,98034,47.7021,-122.241,2310,11745
2051,2014-11-04T00:00:00Z,235000,4,2.75,1770,10184,1,0,0,3,8,1250,520,1979,0,98023,47.3074,-122.385,2070,8320
2053,2015-04-28T00:00:00Z,380000,4,1.75,1720,9600,1,0,0,4,8,1720,0,1969,0,98059,47.4764,-122.155,1660,10720
2055,2014-10-14T00:00:00Z,297000,3,2.5,1690,4988,2,0,0,3,7,1690,0,2002,0,98038,47.3561,-122.015,1830,4733
2056,2015-04-15T00:00:00Z,349000,4,2.5,2190,7294,2,0,0,3,8,2190,0,2003,0,98023,47.2923,-122.357,2240,7379
2057,2014-09-29T00:00:00Z,320000,2,1,710,5200,1,0,2,4,6,710,0,1942,0,98126,47.5376,-122.371,1610,5200
2058,2014-07-25T00:00:00Z,319990,4,1.5,1890,10707,1,0,0,3,7,1890,0,1962,0,98148,47.428,-122.326,1610,8827
2059,2014-06-02T00:00:00Z,439900,2,2,1410,12282,1.5,0,0,5,8,1410,0,1909,1988,98024,47.5242,-121.926,1410,8931
2060,2014-08-11T00:00:00Z,429000,3,3.25,2210,3600,2,0,0,3,8,1820,390,1995,0,98125,47.7031,-122.279,2010,6690
2061,2014-07-30T00:00:00Z,272500,3,2,1540,6250,1,0,0,3,7,1540,0,1998,0,98038,47.3539,-122.025,2070,6250
2062,2014-09-16T00:00:00Z,400000,4,2,1350,7255,1,0,0,4,7,1350,0,1959,0,98125,47.7287,-122.31,1050,7288
2063,2015-04-02T00:00:00Z,462000,5,2,1380,4300,1.5,0,0,3,7,1380,0,1916,0,98103,47.6647,-122.337,1830,3800
2064,2015-03-10T00:00:00Z,510000,2,1,890,6095,1,0,0,3,7,890,0,1947,0,98115,47.6823,-122.298,1450,5985
2065,2014-06-23T00:00:00Z,550000,3,2.5,1900,3255,2,0,0,3,8,1900,0,1988,2000,98007,47.6075,-122.147,1880,3350
2067,2014-06-26T00:00:00Z,460000,3,2.5,1730,8490,1,0,0,3,7,1210,520,1969,0,98034,47.7187,-122.219,1870,7400
2068,2014-06-20T00:00:00Z,632500,4,2.5,2090,10306,2,0,0,3,10,2090,0,1986,0,98074,47.6304,-122.051,2660,11481
2069,2014-09-25T00:00:00Z,361000,3,1.75,1650,11220,1,0,0,4,7,1650,0,1969,0,98077,47.7567,-122.071,1340,10129
2070,2014-08-01T00:00:00Z,437000,3,2.25,1130,1221,2,0,0,3,8,1030,100,2004,0,98117,47.6799,-122.375,1300,5000
2072,2015-04-17T00:00:00Z,884250,4,2.5,3840,12151,2,0,0,3,10,3840,0,1998,0,98075,47.5953,-121.986,3560,11044
2073,2014-06-03T00:00:00Z,225000,3,1,1200,9936,1,0,0,4,6,1200,0,1969,0,98038,47.3609,-122.029,1200,10189
2074,2014-08-05T00:00:00Z,235000,2,1,870,5000,1,0,0,3,6,870,0,1949,0,98126,47.5186,-122.375,820,5000
2075,2014-07-20T00:00:00Z,767500,6,3.5,2410,6000,2,0,4,3,9,2220,190,1916,1990,98136,47.54,-122.382,1980,6000
2076,2014-05-12T00:00:00Z,1200000,3,1.75,1560,8078,1.5,1,4,4,6,1560,0,1928,0,98040,47.5779,-122.246,2890,16710
2077,2014-12-15T00:00:00Z,715000,3,2.5,2410,46609,2,0,0,3,9,2410,0,1989,0,98053,47.6789,-122.048,3370,40072
2078,2014-06-27T00:00:00Z,417000,4,2.25,2300,7700,1,0,0,3,7,1380,920,1959,0,98125,47.7137,-122.322,2010,8820
2079,2014-07-18T00:00:00Z,199000,3,1,1390,12145,1,0,0,4,7,1390,0,1964,0,98042,47.4225,-122.15,1030,10800
2080,2014-06-05T00:00:00Z,875000,5,2.5,2920,5568,2,0,0,3,8,2320,600,1906,0,98112,47.6265,-122.312,2970,5568
2086,2014-11-14T00:00:00Z,3850000,4,4.25,5770,21300,2,1,4,4,11,5770,0,1980,0,98040,47.585,-122.222,4620,22748
2087,2014-10-01T00:00:00Z,295000,3,2.5,1460,7936,2,0,0,3,7,1460,0,1995,0,98038,47.3673,-122.017,1830,7936
2091,2015-04-28T00:00:00Z,502000,4,1.5,1700,8400,1,0,0,3,7,1700,0,1953,0,98177,47.7677,-122.359,1750,8475
2092,2014-06-04T00:00:00Z,1025000,3,1.75,2640,8000,1,0,3,4,9,1320,1320,1960,0,98040,47.5826,-122.246,2740,6000
2093,2015-03-13T00:00:00Z,398500,3,1,1200,15960,1.5,0,0,3,6,1200,0,1945,0,98125,47.7163,-122.299,1120,7800
2094,2015-04-14T00:00:00Z,700000,2,1.5,1850,4945,1.5,0,2,4,7,1850,0,1907,1969,98126,47.5742,-122.379,1850,4950
2095,2014-06-11T00:00:00Z,248000,5,1.5,1510,9078,1,0,0,4,7,1510,0,1959,0,98168,47.4852,-122.305,1480,9078
2096,2014-08-26T00:00:00Z,800000,4,2,2130,2800,1,0,0,5,7,1070,1060,1922,0,98103,47.6545,-122.333,1990,3990
2097,2015-01-21T00:00:00Z,383000,4,2.5,2640,8055,2,0,0,3,9,2640,0,2004,0,98092,47.315,-122.193,1650,8055
2099,2014-10-08T00:00:00Z,521000,3,2,1870,5455,1,0,0,5,7,1060,810,1926,0,98125,47.7029,-122.297,1870,7435
2100,2014-11-05T00:00:00Z,365000,2,1,990,9223,1,0,0,3,7,990,0,1949,0,98125,47.72,-122.32,1230,7244
2102,2014-11-22T00:00:00Z,643000,3,2.75,2030,7700,1,0,0,5,8,1400,630,1965,0,98008,47.626,-122.112,1780,8160
2103,2015-02-02T00:00:00Z,279000,3,2.5,1500,7350,1,0,0,2,7,1060,440,1979,0,98023,47.3025,-122.382,1390,7770
2107,2015-03-23T00:00:00Z,280000,3,1,1400,13975,1,0,0,4,6,1400,0,1956,0,98198,47.4195,-122.33,1260,7500
2108,2014-11-17T00:00:00Z,272000,4,2.5,1870,5692,2,0,0,3,7,1870,0,2004,0,98058,47.4334,-122.148,2390,5293
2109,2014-07-07T00:00:00Z,870000,4,3,3040,36246,1.5,0,0,3,9,2680,360,1923,2014,98074,47.6093,-122.07,3520,13178
2110,2014-11-18T00:00:00Z,307000,3,2,1790,7259,1,0,0,3,7,1390,400,1980,0,98058,47.4643,-122.171,1790,7700
2111,2014-07-17T00:00:00Z,490000,2,1.5,1590,4500,1,0,0,4,7,920,670,1946,0,98116,47.5831,-122.392,1900,4450
2112,2014-10-08T00:00:00Z,399950,3,2,2050,9396,1,0,0,5,7,1170,880,1960,0,98155,47.7447,-122.328,1680,9391
2113,2014-06-09T00:00:00Z,1635000,5,3.5,4220,26784,1,0,0,3,10,2110,2110,1958,2006,98004,47.6003,-122.206,3450,33945
2114,2014-07-09T00:00:00Z,989000,5,4.5,4030,13474,2,0,0,3,11,4030,0,2000,0,98075,47.5812,-121.995,3860,12438
2115,2014-06-18T00:00:00Z,264950,4,1.75,1770,9011,1,0,0,5,7,1050,720,1983,0,98042,47.3646,-122.076,1410,8530
2118,2015-01-19T00:00:00Z,339900,4,1.75,2600,18042,1,0,0,4,8,2020,580,1969,0,98092,47.2969,-122.189,2200,9408
2120,2014-12-22T00:00:00Z,585000,5,3.5,3180,40946,1,0,3,3,7,1690,1490,1968,0,98075,47.5833,-122.073,2430,29620
2123,2014-12-01T00:00:00Z,405000,2,1.5,1370,4102,2,0,0,4,7,1370,0,1987,0,98033,47.6943,-122.184,1380,3211
2126,2014-07-29T00:00:00Z,1325000,3,3.75,6400,76665,1,0,2,4,10,3810,2590,1966,0,98177,47.7313,-122.37,3430,60548
2127,2014-10-15T00:00:00Z,180500,3,2.5,1800,8518,2,0,0,3,7,1800,0,1996,0,98030,47.3643,-122.185,1770,7570
2128,2015-04-28T00:00:00Z,325000,3,2.5,1800,8518,2,0,0,3,7,1800,0,1996,0,98030,47.3643,-122.185,1770,7570
2129,2014-06-17T00:00:00Z,235000,3,1.75,1190,7280,1,0,0,4,7,1190,0,1968,0,98092,47.3151,-122.19,1250,7800
2130,2014-05-20T00:00:00Z,330000,2,1,860,8308,1,0,0,4,7,860,0,1948,0,98146,47.5075,-122.377,1310,8308
2131,2014-06-12T00:00:00Z,678500,3,2,2460,6600,1,0,2,4,8,1370,1090,1952,0,98136,47.5215,-122.383,2150,6600
2133,2014-09-12T00:00:00Z,250000,2,1,670,4640,1,0,0,3,6,670,0,1943,0,98106,47.53,-122.351,870,4501
2134,2014-07-16T00:00:00Z,655000,3,2,1410,4800,1.5,0,0,4,8,1410,0,1927,0,98118,47.5597,-122.267,1820,7200
2135,2014-05-16T00:00:00Z,239900,4,2.25,1860,7000,1,0,0,3,8,1120,740,1979,0,98023,47.3127,-122.339,1990,8937
2136,2014-11-17T00:00:00Z,185000,3,1,980,9135,1,0,0,3,7,980,0,1955,0,98001,47.3496,-122.289,1780,9135
2137,2014-06-16T00:00:00Z,1735000,4,2.25,3040,5000,2,0,3,4,9,2080,960,1926,0,98105,47.6565,-122.278,2870,5000
2138,2014-09-05T00:00:00Z,251700,3,2.25,1810,11800,1,0,0,3,7,1240,570,1977,0,98178,47.4997,-122.231,1810,5641
2139,2015-02-09T00:00:00Z,400000,4,2,1560,8250,1,0,0,3,8,1320,240,1964,0,98177,47.7565,-122.358,1870,8258
2140,2014-09-04T00:00:00Z,735000,4,1.75,2100,7960,1,0,0,3,8,1340,760,1955,0,98004,47.6079,-122.195,2060,7960
2141,2014-10-27T00:00:00Z,1700000,5,2,2500,15250,2,1,4,5,8,2500,0,1942,0,98008,47.5883,-122.111,1880,18782
2142,2014-05-08T00:00:00Z,82500,2,1,520,22334,1,0,0,2,5,520,0,1951,0,98168,47.4799,-122.296,1572,10570
2143,2014-07-08T00:00:00Z,765000,4,4,3010,7221,2,0,0,3,10,3010,0,2004,0,98075,47.5833,-121.97,3490,7518
2144,2014-09-23T00:00:00Z,292500,4,1.75,2140,8162,1,0,0,3,7,1420,720,1968,0,98023,47.3096,-122.377,2040,7632
2145,2015-03-25T00:00:00Z,270000,3,2.25,2390,7000,1,0,0,4,7,1990,400,1970,0,98058,47.4568,-122.169,1610,7000
2146,2014-12-24T00:00:00Z,415000,2,1,1510,6807,1,0,0,3,7,1090,420,1939,0,98133,47.711,-122.353,1460,6807
2147,2014-11-24T00:00:00Z,950000,4,1.75,2210,19025,1,0,0,4,7,1460,750,1952,0,98004,47.5927,-122.203,2640,14999
2148,2014-09-16T00:00:00Z,353000,3,2.75,2170,8396,2,0,0,3,7,2170,0,1995,0,98038,47.3812,-122.023,2170,8378
2149,2014-12-10T00:00:00Z,670950,3,2.5,1790,2375,3,0,0,3,8,1790,0,2007,0,98107,47.6726,-122.38,1450,2400
2150,2014-05-09T00:00:00Z,280950,3,1.75,1390,8700,1,0,3,4,7,840,550,1912,0,98055,47.4725,-122.202,1390,10875
2151,2014-05-27T00:00:00Z,585000,3,1.75,1850,7735,1,0,0,4,8,1850,0,1983,0,98027,47.5608,-122.082,2220,7639
2152,2014-12-11T00:00:00Z,525000,2,1.5,1480,43645,1,0,0,3,8,1480,0,1974,2006,98027,47.5484,-122.045,1600,34326
2153,2014-08-01T00:00:00Z,605000,3,1.75,1850,8823,1,0,0,4,8,1370,480,1973,0,98008,47.6379,-122.112,1880,7580
2154,2014-11-19T00:00:00Z,1010000,4,3.5,3350,3752,2,0,0,3,9,2550,800,2007,0,98117,47.6782,-122.365,1050,4960
2155,2014-09-26T00:00:00Z,245990,3,1,1040,8410,1,0,0,3,7,1040,0,1942,2014,98188,47.453,-122.289,1350,8410
2156,2015-02-03T00:00:00Z,535000,4,2.25,2810,12607,2,0,0,3,10,2810,0,1985,0,98058,47.4585,-122.13,2810,17400
2157,2014-06-30T00:00:00Z,410000,1,1.5,1010,5750,1,0,0,3,7,1010,0,1911,1948,98136,47.5411,-122.392,1230,5750
2158,2015-04-24T00:00:00Z,550000,3,2.5,2250,7752,2,0,0,4,8,2250,0,1988,0,98011,47.7489,-122.185,2080,7033
2159,2014-09-11T00:00:00Z,665000,3,1.75,1800,8000,1,0,0,3,8,1800,0,1972,0,98008,47.6357,-122.119,1950,8500
2160,2015-04-27T00:00:00Z,455000,3,1,2400,17239,1,0,0,4,7,1890,510,1940,0,98028,47.75,-122.245,2390,7350
2161,2014-08-26T00:00:00Z,440000,4,1,1780,4000,1.5,0,0,3,7,1780,0,1922,0,98103,47.6624,-122.354,1750,4000
2162,2014-07-08T00:00:00Z,332000,3,2.25,2120,14915,1,0,0,3,9,1720,400,1979,0,98001,47.3524,-122.285,2320,13100
2163,2014-06-11T00:00:00Z,280000,3,2.5,1860,6607,2,0,0,3,7,1860,0,1989,0,98023,47.2891,-122.351,1760,6766
2165,2014-05-15T00:00:00Z,250000,3,1,1230,10350,1,0,0,4,7,1230,0,1957,0,98055,47.428,-122.199,1510,10427
2166,2015-05-01T00:00:00Z,238000,2,1,1088,8453,1,0,0,3,6,1088,0,1952,2009,98001,47.2685,-122.231,1088,8016
2167,2014-11-03T00:00:00Z,265000,3,1,800,5760,1,0,0,3,6,700,100,1949,0,98155,47.7505,-122.317,1060,6628
2168,2015-03-05T00:00:00Z,306000,3,1,1190,10350,1,0,0,4,7,1190,0,1959,0,98028,47.7428,-122.244,1850,10500
2169,2015-05-07T00:00:00Z,345000,5,2.75,1940,4182,1,0,0,3,7,1240,700,2002,0,98056,47.4911,-122.17,1950,4182
2170,2014-09-04T00:00:00Z,765000,4,2.5,3300,10764,1,0,0,4,9,1720,1580,1971,0,98177,47.7119,-122.365,2290,10975
2171,2015-04-30T00:00:00Z,346300,4,2.5,2590,11018,2,0,0,3,8,2590,0,1998,0,98092,47.2634,-122.211,2400,8042
2172,2014-06-12T00:00:00Z,342500,3,2,2080,11375,1,0,0,3,8,2080,0,2002,0,98022,47.214,-121.993,1080,12899
2173,2015-04-24T00:00:00Z,501000,4,2.25,2680,5439,2,0,0,3,7,2680,0,2000,0,98011,47.7534,-122.218,2460,4473
2174,2014-06-25T00:00:00Z,270000,3,2.5,1670,8364,1,0,0,4,7,1300,370,1990,0,98042,47.369,-122.084,1490,8143
2175,2015-04-22T00:00:00Z,638000,3,1,1830,4400,1.5,0,0,4,8,1720,110,1930,0,98122,47.6052,-122.3,1650,4400
2176,2014-09-12T00:00:00Z,460000,3,1.75,1400,2003,1,0,0,4,8,700,700,1908,2006,98119,47.6508,-122.368,1370,1281
2177,2014-10-15T00:00:00Z,760000,4,1.75,2770,8521,1,0,0,4,7,1470,1300,1953,0,98004,47.6255,-122.199,1910,9380
2178,2015-03-16T00:00:00Z,1085000,3,2.5,3630,11019,1,0,0,4,9,2150,1480,1972,0,98040,47.561,-122.226,3150,13555
2179,2014-06-28T00:00:00Z,234000,3,1,1040,8128,1,0,0,3,6,1040,0,1983,0,98019,47.7425,-121.981,1520,7500
2181,2014-05-06T00:00:00Z,488000,5,2,2020,5000,1.5,0,0,4,7,2020,0,1938,0,98117,47.6949,-122.37,1510,6600
2182,2015-02-26T00:00:00Z,1550000,5,2.5,2450,20805,2,0,0,4,9,2450,0,1963,0,98004,47.6275,-122.227,3020,20324
2183,2015-03-27T00:00:00Z,499000,4,3,2030,12675,2,0,0,3,7,2030,0,1982,0,98177,47.7689,-122.379,1990,7705
2187,2014-09-18T00:00:00Z,275000,4,1,1340,22500,1.5,0,0,3,7,1340,0,1926,0,98168,47.489,-122.316,1620,10800
2188,2014-07-01T00:00:00Z,330000,3,2.5,1680,11312,1,0,0,3,7,1080,600,1959,0,98146,47.5051,-122.344,1390,10700
2191,2014-10-29T00:00:00Z,568000,3,2.5,2320,57063,1,0,0,4,9,1790,530,1979,0,98074,47.6163,-122.056,3290,7314
2193,2014-10-02T00:00:00Z,750000,4,2.75,3190,9023,2,0,0,3,9,3190,0,2005,0,98075,47.5898,-121.989,3159,5615
2194,2014-10-14T00:00:00Z,760000,3,2.75,3530,69834,2,0,0,3,10,3530,0,1994,0,98053,47.6377,-121.995,3560,74256
2197,2014-06-19T00:00:00Z,360000,4,2.5,2850,4650,2,0,0,3,8,2850,0,2004,0,98038,47.3552,-122.026,2850,4650
2198,2015-02-06T00:00:00Z,311750,4,2.25,2270,12000,1,0,0,4,7,1290,980,1976,0,98023,47.3287,-122.353,2030,23980
2199,2014-10-03T00:00:00Z,399000,3,2.25,1880,12473,1,0,0,3,8,1420,460,1958,0,98028,47.7623,-122.256,2300,10469
2200,2014-07-25T00:00:00Z,347000,4,2.5,2770,9751,2,0,0,3,8,2770,0,1989,0,98042,47.3739,-122.126,2370,6950
2201,2014-09-04T00:00:00Z,1680000,4,3.75,4490,34982,2,0,0,3,12,4490,0,1998,0,98005,47.6406,-122.156,4470,37525
2203,2014-09-12T00:00:00Z,340000,4,2.5,2360,7475,2,0,0,3,8,2360,0,1992,0,98031,47.4052,-122.17,2280,7570
2204,2015-04-15T00:00:00Z,612000,3,2.5,2180,5496,2,0,0,3,8,2180,0,1994,0,98029,47.5723,-122.007,2120,5496
2205,2014-06-28T00:00:00Z,230000,2,1.75,1910,3376,2,0,0,3,8,1910,0,1980,0,98038,47.3733,-122.057,1470,3623
2208,2015-03-09T00:00:00Z,258500,3,2,1460,7930,1,0,0,3,7,1460,0,1989,0,98038,47.359,-122.049,1630,7930
2210,2014-10-30T00:00:00Z,1050000,5,2.25,2960,7680,1,0,2,5,8,1550,1410,1958,0,98199,47.6456,-122.389,2860,7680
2211,2015-03-18T00:00:00Z,760000,4,2.5,3220,4031,2,0,0,3,9,3220,0,2002,0,98033,47.688,-122.163,3150,5083
2212,2014-05-26T00:00:00Z,276000,3,1,1140,5000,1,0,0,3,7,1140,0,1960,0,98106,47.5535,-122.362,1140,5000
2213,2015-03-23T00:00:00Z,550000,4,2,1660,12377,1,0,0,3,8,1660,0,1966,0,98008,47.6231,-122.102,1820,8968
2214,2015-04-28T00:00:00Z,398000,4,1,1430,6240,1.5,0,0,5,7,1430,0,1953,0,98125,47.7272,-122.311,1410,6240
2215,2015-03-13T00:00:00Z,775000,3,3,1820,4300,1.5,0,0,4,8,1620,200,1914,1983,98107,47.6711,-122.364,1440,4300
2216,2015-04-09T00:00:00Z,1027500,4,3,3540,10202,2,0,0,3,8,2720,820,1988,0,98006,47.5471,-122.155,2780,10714
2217,2014-10-23T00:00:00Z,327000,4,1,1620,6000,1.5,0,0,5,7,1620,0,1905,0,98055,47.4763,-122.206,1310,6000
2219,2014-10-17T00:00:00Z,782000,4,1.75,1500,6820,1.5,0,0,5,7,1500,0,1905,0,98117,47.6794,-122.37,1360,4125
2220,2015-01-28T00:00:00Z,398000,4,2.5,2820,5510,2,0,0,3,9,2820,0,2005,0,98038,47.3477,-122.024,2820,5510
2221,2015-01-30T00:00:00Z,257000,3,1.75,1850,10920,1.5,0,0,3,6,1850,0,1915,0,98034,47.7244,-122.222,1510,7871
2222,2014-06-25T00:00:00Z,235000,4,2,1570,9415,2,0,0,4,7,1570,0,1984,0,98092,47.3168,-122.174,1550,8978
2223,2014-06-27T00:00:00Z,453000,4,2.75,2300,37533,1,0,3,5,8,1550,750,1979,0,98070,47.3714,-122.431,2130,10092
2226,2014-09-15T00:00:00Z,665000,3,2.5,2630,10047,2,0,0,3,9,2630,0,1996,0,98027,47.5515,-122.083,2640,10620
2227,2014-08-06T00:00:00Z,670000,4,2.75,3020,13530,1,0,0,4,8,1540,1480,1977,0,98052,47.6299,-122.099,2230,11896
2228,2015-04-27T00:00:00Z,465000,3,1.75,1490,10757,1,0,0,3,7,1060,430,1966,0,98034,47.72,-122.229,1490,10609
2229,2014-10-23T00:00:00Z,210000,3,1.5,1160,5200,1,0,0,5,7,1160,0,1970,0,98042,47.364,-122.094,1170,5200
2230,2014-12-04T00:00:00Z,265000,4,2.5,2040,4443,2,0,0,3,8,2040,0,2001,0,98092,47.3182,-122.189,2040,4637
2231,2015-04-13T00:00:00Z,426000,2,2.5,1550,2657,2,0,0,4,8,1550,0,1987,0,98033,47.7034,-122.188,1570,2442
2232,2014-10-29T00:00:00Z,529219,4,2.25,1990,7610,1,0,0,4,8,1290,700,1966,0,98008,47.6236,-122.103,1820,8198
2233,2014-07-08T00:00:00Z,600000,3,2.25,1900,46609,1.5,0,0,4,7,1440,460,1969,0,98072,47.7529,-122.116,2460,43560
2234,2014-07-01T00:00:00Z,875000,5,3.5,3840,8279,2,0,0,3,9,3840,0,2001,0,98074,47.6039,-122.059,3570,8279
2235,2015-01-06T00:00:00Z,608000,4,3,2400,7680,1,0,0,3,7,1200,1200,1956,0,98199,47.6466,-122.389,2670,6342
2236,2014-11-12T00:00:00Z,220000,3,1,1660,21514,1,0,0,4,7,1660,0,1973,0,98022,47.2159,-121.964,1660,21600
2237,2014-08-11T00:00:00Z,1760000,4,5,6055,21630,1,0,3,4,12,3555,2500,1996,0,98006,47.5524,-122.112,4890,19223
2238,2014-08-18T00:00:00Z,295450,3,2,2030,17120,1,0,2,4,8,1890,140,1966,0,98092,47.2953,-122.185,1870,13662
2239,2014-11-11T00:00:00Z,315000,2,1,840,5087,1,0,0,3,7,840,0,1925,0,98118,47.5557,-122.278,1590,5087
2240,2015-02-13T00:00:00Z,205000,4,2,1450,8175,1,0,0,4,7,1450,0,1967,0,98031,47.3933,-122.195,1570,9024
2241,2014-07-09T00:00:00Z,310000,3,1.5,1460,9908,1,0,0,3,7,1460,0,1952,0,98148,47.4275,-122.331,1420,9582
2242,2015-05-03T00:00:00Z,1000000,5,1,2010,5210,1.5,0,0,3,9,1890,120,1927,0,98119,47.6501,-122.37,2330,5000
2245,2014-05-14T00:00:00Z,510000,3,1.75,2170,26460,1,0,0,3,8,1450,720,1986,0,98074,47.6147,-122.045,2090,29075
2246,2014-06-19T00:00:00Z,405000,2,1,1260,4377,1,0,0,4,7,1260,0,1947,0,98103,47.6988,-122.354,1420,6376
2247,2014-09-16T00:00:00Z,509950,3,2.5,1970,9153,2,0,0,3,8,1970,0,2007,0,98028,47.7698,-122.268,1800,9800
2248,2014-10-27T00:00:00Z,600000,4,2.25,2090,45738,2,0,0,3,8,2090,0,1987,0,98053,47.6876,-122.049,3420,45738
2249,2015-04-23T00:00:00Z,990000,4,3.75,3450,4940,2,0,0,3,10,2570,880,2006,0,98103,47.692,-122.338,1880,5387
2250,2015-04-14T00:00:00Z,280005,3,1.5,1130,7200,1,0,0,3,7,1130,0,1954,0,98178,47.5041,-122.253,1130,7200
2251,2014-09-03T00:00:00Z,700000,3,1.75,2600,7668,1,0,0,4,8,1300,1300,1968,0,98010,47.3402,-122.046,1980,13664
2252,2014-08-04T00:00:00Z,330000,3,1,1030,7620,1,0,0,3,7,1030,0,1953,0,98126,47.5281,-122.375,1030,7560
2253,2015-02-23T00:00:00Z,340000,2,1,1700,6718,1,0,2,3,7,1230,470,1956,0,98198,47.4131,-122.331,2040,7500
